Id_comanda,Niu_client,Niu_repartidor,Facultad_destino,Facultat_Origen,Precio,Tipo,Articulo,fecha_inicio,fecha_entrega,Estado
223,1,2,economia,derecho,23.89,Comida,Sopa de miso,2023-11-11 04:01:18,2023-11-11 04:01:18,finalizado
224,1,2,ciencias politicas,economia,11.42,Comida,Tacos,2023-09-18 15:35:20,2023-09-18 18:03:22,activo
225,1,2,comunicacion,ciencias politicas,17.4,Comida,Bagel,2023-11-17 05:44:08,2023-11-17 06:42:02,finalizado
226,1,2,veterinaria,biociencias,9.14,Comida,Tortilla española,2023-09-10 06:15:33,2023-09-10 06:15:33,espera
227,1,2,derecho,traduccion,7.31,Comida,Ramen,2023-09-07 14:36:33,2023-09-07 14:36:33,finalizado
228,1,2,comunicacion,filosofia,17.57,Comida,Sushi,2023-08-26 03:30:52,2023-08-26 03:30:52,espera
229,1,2,comunicacion,ciencias,0.0,Biblioteca,Artículo académico,2023-06-25 10:26:47,2023-06-25 15:35:32,finalizado
230,1,2,ciencias,doctorado,0.0,Biblioteca,Guía,2023-06-27 12:13:59,2023-06-27 16:01:17,finalizado
231,1,2,veterinaria,comunicacion,12.03,Comida,Sándwich de pollo,2023-05-15 03:22:11,2023-05-15 05:14:21,finalizado
232,1,2,veterinaria,biociencias,0.0,Biblioteca,Revista,2023-08-08 19:14:53,2023-08-08 22:26:07,finalizado
233,1,2,ingenieria,doctorado,9.07,Comida,Paella,2023-02-07 07:29:50,2023-02-07 10:06:17,activo
234,1,2,economia,ingenieria,0.0,Biblioteca,Enciclopedia,2023-09-01 10:16:42,2023-09-01 17:10:09,finalizado
235,1,2,comunicacion,veterinaria,24.34,Comida,Pasta carbonara,2023-06-07 20:23:19,2023-06-07 20:23:19,espera
236,1,2,derecho,doctorado,0.0,Biblioteca,Libro,2023-04-12 14:52:56,2023-04-12 15:23:05,finalizado
237,1,2,derecho,ingenieria,19.09,Comida,Pasta carbonara,2023-02-27 06:43:31,2023-02-27 06:43:31,finalizado
238,1,2,economia,filosofia,0.0,Biblioteca,Título de libro,2023-11-24 05:57:30,2023-11-24 09:20:43,espera
239,1,2,ciencias politicas,ingenieria,13.8,Comida,Hamburguesa,2023-02-23 04:31:14,2023-02-23 04:48:31,finalizado
240,1,2,comunicacion,derecho,0.0,Biblioteca,Título de libro,2023-08-12 03:11:08,2023-08-12 05:44:39,finalizado
241,1,2,ingenieria,traduccion,0.0,Biblioteca,Libro,2023-02-23 07:55:30,2023-02-23 10:00:20,finalizado
242,1,2,biociencias,economia,7.24,Comida,Tiramisú,2023-02-03 04:56:32,2023-02-03 07:12:33,finalizado
243,1,2,veterinaria,ciencias,22.87,Comida,Hot dog,2023-07-10 23:51:45,2023-07-11 00:13:27,finalizado
244,1,2,psicologia,doctorado,5.68,Tienda,Gafas de lectura,2023-06-12 04:10:00,2023-06-12 05:54:39,finalizado
245,1,2,filosofia,psicologia,0.0,Biblioteca,Revista,2023-05-31 04:59:00,2023-05-31 05:29:06,finalizado
246,1,2,traduccion,economia,5.68,Tienda,Bolsa térmica,2023-04-22 20:46:20,2023-04-22 21:04:26,finalizado
247,1,2,derecho,doctorado,10.05,Comida,Hot dog,2023-07-25 00:52:01,2023-07-25 00:59:22,activo
248,1,2,ciencias,ciencias politicas,17.78,Comida,Tarta de manzana,2023-01-31 22:00:35,2023-01-31 22:17:06,activo
249,1,2,comunicacion,biociencias,12.93,Comida,Sándwich de pollo,2023-01-23 15:52:22,2023-01-23 15:52:22,activo
250,1,2,ingenieria,ingenieria,0.0,Biblioteca,Revista,2023-07-01 13:26:12,2023-07-01 14:51:23,finalizado
251,1,2,psicologia,veterinaria,0.0,Biblioteca,Título de libro,2023-03-22 01:10:55,2023-03-22 02:18:14,finalizado
252,1,2,doctorado,comunicacion,20.84,Comida,Pollo al curry,2023-09-27 16:10:54,2023-09-27 16:37:18,activo
253,1,2,ingenieria,ciencias politicas,7.65,Comida,Pizza 4 quesos,2023-11-24 14:24:31,2023-11-24 15:16:57,finalizado
254,1,2,comunicacion,psicologia,8.16,Comida,Pollo al curry,2023-10-29 11:52:04,2023-10-29 15:09:41,espera
255,1,2,filosofia,ingenieria,7.42,Comida,Ensalada de frutas,2023-07-01 16:50:12,2023-07-01 16:51:26,espera
256,1,2,derecho,psicologia,0.0,Biblioteca,Revista,2023-03-25 06:54:01,2023-03-25 07:49:03,finalizado
257,1,2,economia,derecho,0.0,Biblioteca,Artículo académico,2023-06-16 17:22:03,2023-06-16 19:14:54,finalizado
258,1,2,medicina,veterinaria,8.73,Comida,Tiramisú,2023-07-12 21:36:05,2023-07-12 23:06:13,finalizado
259,1,2,doctorado,veterinaria,20.25,Comida,Wrap de pollo,2023-05-13 05:17:42,2023-05-13 05:25:59,activo
260,1,2,economia,biociencias,12.46,Comida,Sopa de miso,2023-04-12 09:56:09,2023-04-12 11:32:33,finalizado
261,1,2,comunicacion,medicina,9.61,Comida,Tostadas con aguacate,2023-01-03 20:00:48,2023-01-03 21:57:27,finalizado
262,1,2,traduccion,traduccion,1.19,Tienda,Papel,2023-04-04 09:36:43,2023-04-05 05:19:54,finalizado
263,1,2,filosofia,traduccion,22.31,Comida,Empanadas,2023-10-13 11:42:56,2023-10-13 12:55:48,finalizado
264,1,2,comunicacion,traduccion,0.0,Biblioteca,Artículo académico,2023-07-24 21:45:49,2023-07-24 22:41:34,espera
265,1,2,medicina,medicina,2.61,Tienda,Pinturas al óleo,2023-05-05 09:23:48,2023-05-06 06:15:55,activo
266,1,2,ciencias politicas,traduccion,8.5,Comida,Tostadas con aguacate,2023-10-28 15:27:35,2023-10-28 15:27:35,finalizado
267,1,2,derecho,economia,10.94,Comida,Ramen,2023-08-15 23:57:18,2023-08-16 00:08:54,finalizado
268,1,2,doctorado,doctorado,0.0,Biblioteca,Título de libro,2023-02-21 05:56:18,2023-02-21 10:06:02,activo
269,1,2,ciencias politicas,ciencias,5.29,Comida,Hamburguesa,2023-05-29 21:47:42,2023-05-29 23:32:43,activo
270,1,2,filosofia,ciencias politicas,5.16,Comida,Hamburguesa,2023-04-20 04:58:14,2023-04-20 06:17:14,activo
271,1,2,ciencias politicas,filosofia,4.02,Tienda,Memoria USB,2023-03-25 14:14:22,2023-03-25 15:45:20,finalizado
272,1,2,comunicacion,biociencias,6.91,Comida,Fish and chips,2023-06-04 22:14:31,2023-06-04 23:35:34,finalizado
273,1,2,filosofia,biociencias,24.98,Comida,Fish and chips,2023-10-17 21:59:57,2023-10-17 21:59:57,espera
274,1,2,traduccion,comunicacion,0.0,Biblioteca,Libro,2023-02-13 07:16:22,2023-02-13 09:04:09,finalizado
275,1,2,filosofia,biociencias,15.67,Comida,Hot dog,2023-02-26 06:03:57,2023-02-26 06:03:57,finalizado
276,1,2,biociencias,economia,3.42,Tienda,Auriculares inalámbricos,2023-08-14 00:18:55,2023-08-14 00:26:43,finalizado
277,1,2,ciencias,derecho,5.7,Comida,Albóndigas,2023-05-08 04:39:42,2023-05-08 04:39:42,finalizado
278,1,2,ingenieria,ciencias,18.41,Comida,Poke bowl,2023-08-19 00:00:38,2023-08-19 00:18:20,finalizado
279,1,2,medicina,psicologia,19.01,Comida,Tostadas con aguacate,2023-05-31 21:46:23,2023-05-31 22:23:07,activo
280,1,2,ingenieria,filosofia,20.15,Comida,Hamburguesa,2023-03-26 15:55:04,2023-03-26 18:08:01,activo
281,1,2,ciencias,veterinaria,22.99,Comida,Sándwich de pollo,2023-10-21 20:39:55,2023-10-21 20:46:07,finalizado
282,1,2,ciencias politicas,veterinaria,7.58,Comida,Albóndigas,2023-10-03 18:24:31,2023-10-03 19:03:40,finalizado
283,1,2,biociencias,doctorado,23.4,Comida,Tiramisú,2023-03-29 18:32:28,2023-03-29 18:42:37,finalizado
284,1,2,derecho,doctorado,0.0,Biblioteca,Artículo académico,2023-06-23 08:44:16,2023-06-23 14:35:33,finalizado
285,1,2,traduccion,psicologia,11.89,Comida,Calzone,2023-01-03 16:57:33,2023-01-03 17:38:38,activo
286,1,2,ciencias,comunicacion,7.83,Comida,Pizza 4 quesos,2023-03-17 03:28:38,2023-03-17 04:23:49,finalizado
287,1,2,economia,biociencias,0.0,Biblioteca,Revista,2023-08-17 04:08:28,2023-08-17 04:59:00,espera
288,1,2,filosofia,doctorado,0.0,Biblioteca,Enciclopedia,2023-05-29 15:47:19,2023-05-29 15:54:12,espera
289,1,2,filosofia,economia,0.0,Biblioteca,Libro,2023-09-12 10:34:06,2023-09-12 13:27:13,finalizado
290,1,2,ingenieria,economia,13.53,Comida,Tortilla española,2023-03-07 00:16:20,2023-03-07 00:48:49,activo
291,1,2,medicina,ingenieria,13.45,Comida,Calzone,2023-02-18 02:11:27,2023-02-18 02:35:30,finalizado
292,1,2,comunicacion,biociencias,11.7,Comida,Tostadas con aguacate,2023-07-25 00:56:42,2023-07-25 02:51:37,activo
293,1,2,veterinaria,ciencias,10.99,Comida,Hamburguesa,2023-03-15 10:54:06,2023-03-15 11:09:44,finalizado
294,1,2,doctorado,filosofia,7.69,Tienda,Bolsa térmica,2023-02-17 16:07:48,2023-02-18 06:52:48,finalizado
295,1,2,derecho,comunicacion,0.0,Biblioteca,Libro,2023-01-08 13:25:50,2023-01-08 16:10:04,finalizado
296,1,2,filosofia,economia,24.83,Comida,Sándwich de pollo,2023-08-10 13:41:16,2023-08-10 13:41:16,finalizado
297,1,2,medicina,doctorado,5.81,Tienda,Teclado inalámbrico,2023-05-17 05:48:17,2023-05-17 11:32:11,finalizado
298,1,2,ciencias,filosofia,1.53,Tienda,Estación de carga,2023-09-20 05:15:55,2023-09-20 08:26:38,finalizado
299,1,2,comunicacion,economia,16.07,Comida,Paella,2023-10-24 04:03:18,2023-10-24 04:59:16,finalizado
300,1,2,economia,doctorado,7.92,Comida,Burritos,2023-01-06 21:20:40,2023-01-06 21:40:55,finalizado
301,1,2,filosofia,ingenieria,0.0,Biblioteca,Revista,2023-02-25 02:58:51,2023-02-25 10:22:42,finalizado
302,1,2,doctorado,derecho,8.11,Comida,Empanadas,2023-09-10 09:06:06,2023-09-10 09:33:10,finalizado
303,1,2,psicologia,veterinaria,13.82,Comida,Chili con carne,2023-08-19 17:26:32,2023-08-19 17:27:37,finalizado
304,1,2,ciencias politicas,biociencias,14.92,Comida,Hamburguesa,2023-11-11 11:50:48,2023-11-11 11:50:48,finalizado
305,1,2,medicina,ciencias politicas,0.0,Biblioteca,Libro,2023-11-06 21:19:23,2023-11-07 01:42:30,finalizado
306,1,2,filosofia,ciencias,20.48,Comida,Tarta de manzana,2023-02-17 23:02:09,2023-02-17 23:41:46,finalizado
307,1,2,ciencias,ciencias politicas,8.12,Tienda,Gafas de lectura,2023-03-31 04:44:05,2023-03-31 11:05:20,finalizado
308,1,2,ciencias politicas,ciencias politicas,6.6,Tienda,Impresora,2023-02-05 14:52:27,2023-02-06 07:51:15,activo
309,1,2,ciencias,traduccion,0.0,Biblioteca,Libro,2023-04-20 00:32:32,2023-04-20 01:00:09,finalizado
310,1,2,ciencias politicas,ciencias politicas,8.9,Comida,Calzone,2023-02-04 01:59:49,2023-02-04 02:04:55,finalizado
311,1,2,medicina,comunicacion,21.42,Comida,Pollo a la parrilla,2023-06-19 16:32:39,2023-06-19 18:21:08,activo
312,1,2,comunicacion,ingenieria,20.84,Comida,Bagel,2023-07-21 06:59:25,2023-07-21 08:11:54,activo
313,1,2,derecho,traduccion,15.54,Comida,Tarta de manzana,2023-10-04 04:05:30,2023-10-04 06:40:26,finalizado
314,1,2,ingenieria,biociencias,3.62,Tienda,Papel,2023-02-15 07:17:42,2023-02-15 19:37:47,finalizado
315,1,2,traduccion,psicologia,13.13,Comida,Tostadas con aguacate,2023-02-18 00:35:31,2023-02-18 00:48:27,finalizado
316,1,2,doctorado,comunicacion,7.51,Comida,Crepes,2023-07-03 07:12:08,2023-07-03 10:00:28,activo
317,1,2,ciencias,ingenieria,8.66,Comida,Sushi,2023-03-17 09:53:41,2023-03-17 10:23:51,finalizado
318,1,2,traduccion,ciencias,12.99,Comida,Chili con carne,2023-04-30 10:41:20,2023-04-30 11:39:11,finalizado
319,1,2,ciencias politicas,veterinaria,13.34,Comida,Pollo al curry,2023-02-26 06:23:40,2023-02-26 09:12:30,finalizado
320,1,2,traduccion,derecho,0.0,Biblioteca,Revista,2023-10-17 18:14:43,2023-10-18 01:27:12,espera
321,1,2,veterinaria,biociencias,19.09,Comida,Paella,2023-10-29 15:27:24,2023-10-29 17:02:48,finalizado
322,1,2,derecho,economia,5.95,Comida,Tostadas con aguacate,2023-10-25 04:08:34,2023-10-25 04:08:34,finalizado
323,1,2,economia,traduccion,0.0,Biblioteca,Título de libro,2023-10-01 20:38:16,2023-10-01 21:05:03,finalizado
324,1,2,ciencias,economia,0.0,Biblioteca,Guía,2023-10-13 21:29:29,2023-10-13 22:54:44,finalizado
325,1,2,ciencias politicas,filosofia,0.0,Biblioteca,Libro,2023-09-17 15:03:11,2023-09-17 18:08:05,finalizado
326,1,2,comunicacion,derecho,0.0,Biblioteca,Guía,2023-02-23 11:56:42,2023-02-23 16:39:10,activo
327,1,2,derecho,psicologia,8.63,Comida,Paella,2023-01-12 00:19:17,2023-01-12 00:19:17,finalizado
328,1,2,comunicacion,ciencias,7.75,Comida,Pollo al curry,2023-07-16 06:37:25,2023-07-16 08:42:30,finalizado
329,1,2,veterinaria,psicologia,0.0,Biblioteca,Guía,2023-10-11 01:07:58,2023-10-11 01:44:20,finalizado
330,1,2,doctorado,traduccion,21.67,Comida,Bagel,2023-09-14 09:30:12,2023-09-14 09:30:12,finalizado
331,1,2,doctorado,doctorado,0.0,Biblioteca,Artículo académico,2023-02-05 01:49:52,2023-02-05 02:42:48,activo
332,1,2,veterinaria,psicologia,5.39,Comida,Ceviche,2023-02-07 13:37:06,2023-02-07 13:50:52,finalizado
333,1,2,economia,ciencias politicas,2.66,Tienda,Altavoces Bluetooth,2023-03-19 07:11:24,2023-03-19 12:41:56,finalizado
334,1,2,ciencias,economia,17.28,Comida,Fish and chips,2023-09-12 11:14:03,2023-09-12 11:14:03,activo
335,1,2,ingenieria,veterinaria,9.81,Comida,Tiramisú,2023-05-10 18:33:15,2023-05-10 19:32:30,activo
336,1,2,biociencias,psicologia,7.84,Comida,Hot dog,2023-07-27 06:56:05,2023-07-27 07:16:40,finalizado
337,1,2,economia,veterinaria,0.0,Biblioteca,Libro,2023-10-18 01:11:26,2023-10-18 04:01:46,finalizado
338,1,2,biociencias,doctorado,0.0,Biblioteca,Enciclopedia,2023-02-01 16:45:10,2023-02-01 18:46:04,finalizado
339,1,2,traduccion,economia,11.51,Comida,Sopa de miso,2023-05-13 21:07:08,2023-05-13 21:07:08,activo
340,1,2,ingenieria,comunicacion,3.72,Tienda,Memoria USB,2023-08-08 06:02:17,2023-08-08 10:17:56,finalizado
341,1,2,biociencias,comunicacion,17.84,Comida,Ensalada de frutas,2023-10-08 17:45:46,2023-10-08 19:33:34,finalizado
342,1,2,economia,doctorado,0.0,Biblioteca,Título de libro,2023-06-06 09:35:07,2023-06-06 10:54:01,activo
343,1,2,psicologia,traduccion,13.9,Comida,Tortilla española,2023-03-18 13:12:59,2023-03-18 13:12:59,activo
344,1,2,economia,veterinaria,0.0,Biblioteca,Revista,2023-04-12 07:17:02,2023-04-12 12:18:17,finalizado
345,1,2,biociencias,biociencias,14.44,Comida,Pollo a la parrilla,2023-01-11 02:38:08,2023-01-11 04:09:13,activo
346,1,2,comunicacion,doctorado,0.0,Biblioteca,Enciclopedia,2023-07-10 06:34:33,2023-07-10 08:55:40,finalizado
347,1,2,filosofia,derecho,0.0,Biblioteca,Enciclopedia,2023-11-14 17:17:09,2023-11-14 18:12:13,finalizado
348,1,2,economia,ingenieria,9.8,Comida,Pollo al curry,2023-07-16 15:50:03,2023-07-16 19:15:31,finalizado
349,1,2,derecho,veterinaria,12.18,Comida,Sándwich de pollo,2023-05-23 20:47:27,2023-05-23 22:21:43,finalizado
350,1,2,comunicacion,traduccion,6.05,Tienda,Papel,2023-04-09 06:24:32,2023-04-09 12:45:51,finalizado
351,1,2,derecho,derecho,4.43,Tienda,Estación de carga,2023-04-13 13:42:28,2023-04-14 06:11:12,activo
352,1,2,economia,medicina,0.0,Biblioteca,Revista,2023-03-24 07:38:05,2023-03-24 10:33:55,activo
353,1,2,traduccion,ingenieria,0.0,Biblioteca,Título de libro,2023-05-15 00:07:19,2023-05-15 00:25:59,activo
354,1,2,biociencias,comunicacion,5.56,Tienda,Papel,2023-04-11 07:10:26,2023-04-11 09:42:39,finalizado
355,1,2,traduccion,veterinaria,24.07,Comida,Pollo al curry,2023-11-19 08:53:09,2023-11-19 12:36:21,finalizado
356,1,2,doctorado,ciencias,23.75,Comida,Poke bowl,2023-09-19 18:00:59,2023-09-19 20:59:50,finalizado
357,1,2,economia,doctorado,0.0,Biblioteca,Guía,2023-03-11 22:14:21,2023-03-11 22:40:54,activo
358,1,2,psicologia,ingenieria,8.55,Comida,Paella,2023-10-21 07:15:59,2023-10-21 10:37:52,finalizado
359,1,2,medicina,ciencias politicas,0.0,Biblioteca,Artículo académico,2023-05-16 08:51:36,2023-05-16 10:01:33,finalizado
360,1,2,traduccion,comunicacion,6.86,Comida,Pollo a la parrilla,2023-01-25 22:39:30,2023-01-26 00:36:29,activo
361,1,2,traduccion,economia,7.2,Comida,Tortilla española,2023-09-16 04:35:01,2023-09-16 05:16:32,finalizado
362,1,2,comunicacion,veterinaria,0.0,Biblioteca,Libro,2023-05-06 05:24:46,2023-05-06 09:20:15,activo
363,1,2,traduccion,biociencias,0.0,Biblioteca,Título de libro,2023-08-20 19:38:27,2023-08-20 21:49:12,finalizado
364,1,2,doctorado,veterinaria,9.0,Comida,Poke bowl,2023-11-26 13:29:19,2023-11-26 16:16:45,finalizado
365,1,2,medicina,derecho,9.77,Tienda,Pinturas al óleo,2023-05-28 13:44:11,2023-05-28 18:16:44,finalizado
366,1,2,filosofia,doctorado,17.27,Comida,Ceviche,2023-03-24 06:07:46,2023-03-24 06:28:33,activo
367,1,2,economia,derecho,13.38,Comida,Ramen,2023-04-09 04:44:20,2023-04-09 04:44:20,finalizado
368,1,2,traduccion,psicologia,20.5,Comida,Ramen,2023-11-05 15:05:00,2023-11-05 16:03:37,finalizado
369,1,2,doctorado,psicologia,20.33,Comida,Hamburguesa,2023-08-03 01:31:55,2023-08-03 04:15:55,finalizado
370,1,2,filosofia,ciencias politicas,7.93,Comida,Hamburguesa,2023-04-05 21:05:03,2023-04-05 21:33:03,activo
371,1,2,psicologia,doctorado,0.0,Biblioteca,Guía,2023-05-22 07:35:05,2023-05-22 08:32:55,finalizado
372,1,2,biociencias,biociencias,0.0,Biblioteca,Guía,2023-03-20 21:28:23,2023-03-20 21:28:49,finalizado
373,1,2,doctorado,derecho,22.06,Comida,Crepes,2023-06-04 14:47:44,2023-06-04 17:04:17,finalizado
374,1,2,medicina,ciencias politicas,0.0,Biblioteca,Guía,2023-01-14 10:05:43,2023-01-14 10:39:17,activo
375,1,2,comunicacion,veterinaria,20.73,Comida,Paella,2023-01-12 23:09:53,2023-01-12 23:09:53,finalizado
376,1,2,derecho,ingenieria,8.31,Comida,Ceviche,2023-11-08 05:24:07,2023-11-08 05:24:07,finalizado
377,1,2,ciencias politicas,comunicacion,6.67,Comida,Chili con carne,2023-11-07 19:13:14,2023-11-07 21:33:34,finalizado
378,1,2,medicina,ciencias,19.97,Comida,Bagel,2023-06-20 20:46:19,2023-06-20 22:09:47,espera
379,1,2,filosofia,ingenieria,9.89,Tienda,Auriculares inalámbricos,2023-08-25 07:12:50,2023-08-25 09:32:52,espera
380,1,2,traduccion,economia,6.08,Tienda,Papel,2023-11-10 18:42:04,2023-11-10 20:13:50,finalizado
381,1,2,biociencias,ciencias,5.59,Comida,Pasta carbonara,2023-06-15 11:49:53,2023-06-15 13:22:48,finalizado
382,1,2,derecho,economia,7.44,Comida,Pasta carbonara,2023-08-30 23:40:46,2023-08-31 01:52:19,finalizado
383,1,2,doctorado,economia,3.29,Tienda,Pinturas al óleo,2023-03-16 12:53:25,2023-03-16 17:18:22,finalizado
384,1,2,medicina,biociencias,0.0,Biblioteca,Artículo académico,2023-07-17 05:02:44,2023-07-17 07:09:48,finalizado
385,1,2,biociencias,veterinaria,18.42,Comida,Tortilla española,2023-06-14 01:58:05,2023-06-14 02:10:12,finalizado
386,1,2,doctorado,biociencias,21.41,Comida,Ramen,2023-05-20 20:15:39,2023-05-20 20:24:39,finalizado
387,1,2,economia,ingenieria,0.0,Biblioteca,Enciclopedia,2023-01-31 17:21:37,2023-01-31 20:15:02,finalizado
388,1,2,ingenieria,ingenieria,23.59,Comida,Tarta de manzana,2023-01-26 01:14:51,2023-01-26 01:14:51,finalizado
389,1,2,biociencias,ciencias,1.18,Tienda,Mochila,2023-07-25 17:49:27,2023-07-25 19:46:10,espera
390,1,2,ciencias,filosofia,0.0,Biblioteca,Artículo académico,2023-04-01 04:14:07,2023-04-01 10:05:20,finalizado
391,1,2,ingenieria,filosofia,0.0,Biblioteca,Libro,2023-10-26 04:56:04,2023-10-26 06:00:09,finalizado
392,1,2,traduccion,medicina,6.39,Tienda,Botella de agua,2023-09-30 05:31:36,2023-09-30 12:03:41,finalizado
393,1,2,ciencias politicas,traduccion,0.0,Biblioteca,Artículo académico,2023-11-08 20:38:25,2023-11-08 21:16:01,activo
394,1,2,ingenieria,biociencias,7.86,Comida,Hot dog,2023-02-17 11:02:17,2023-02-17 14:56:45,finalizado
395,1,2,veterinaria,doctorado,0.0,Biblioteca,Guía,2023-07-17 17:58:54,2023-07-17 18:05:45,espera
396,1,2,biociencias,economia,23.6,Comida,Tortilla española,2023-09-07 18:31:34,2023-09-07 19:46:57,finalizado
397,1,2,filosofia,derecho,9.44,Comida,Empanadas,2023-10-15 06:18:35,2023-10-15 08:16:56,finalizado
398,1,2,ingenieria,ingenieria,17.84,Comida,Ensalada de frutas,2023-11-11 18:29:46,2023-11-11 18:29:46,activo
399,1,2,doctorado,ciencias politicas,0.0,Biblioteca,Guía,2023-10-01 10:51:45,2023-10-01 11:30:13,activo
400,1,2,psicologia,ciencias,0.0,Biblioteca,Artículo académico,2023-06-17 15:08:36,2023-06-17 18:01:16,finalizado
401,1,2,traduccion,economia,6.56,Comida,Bagel,2023-05-17 20:59:00,2023-05-17 23:46:16,finalizado
402,1,2,ciencias politicas,medicina,0.0,Biblioteca,Enciclopedia,2023-10-26 05:48:55,2023-10-26 10:55:52,activo
403,1,2,biociencias,ciencias politicas,0.0,Biblioteca,Libro,2023-11-06 13:08:20,2023-11-06 16:35:37,finalizado
404,1,2,ciencias,doctorado,0.0,Biblioteca,Revista,2023-03-24 17:42:22,2023-03-24 17:47:57,espera
405,1,2,doctorado,traduccion,20.58,Comida,Calzone,2023-07-06 01:16:19,2023-07-06 03:17:33,finalizado
406,1,2,ciencias politicas,psicologia,24.96,Comida,Pollo a la parrilla,2023-04-01 04:02:58,2023-04-01 07:44:13,activo
407,1,2,ciencias politicas,ciencias,0.0,Biblioteca,Artículo académico,2023-09-12 00:21:17,2023-09-12 06:20:58,finalizado
408,1,2,traduccion,filosofia,15.01,Comida,Tacos,2023-04-18 09:36:29,2023-04-18 09:36:29,activo
409,1,2,veterinaria,ingenieria,19.46,Comida,Wrap de pollo,2023-10-19 18:15:49,2023-10-19 18:15:49,espera
410,1,2,ciencias politicas,psicologia,0.0,Biblioteca,Libro,2023-04-29 03:35:20,2023-04-29 03:36:26,finalizado
411,1,2,ciencias politicas,ciencias,1.35,Tienda,Estación de carga,2023-09-22 07:51:59,2023-09-22 09:43:30,finalizado
412,1,2,psicologia,veterinaria,0.0,Biblioteca,Revista,2023-05-11 04:04:00,2023-05-11 05:41:13,activo
413,1,2,psicologia,doctorado,4.09,Tienda,Impresora,2023-11-10 16:21:50,2023-11-10 18:04:50,espera
414,1,2,ciencias politicas,ingenieria,0.0,Biblioteca,Libro,2023-06-14 01:20:43,2023-06-14 01:51:17,finalizado
415,1,2,psicologia,medicina,18.8,Comida,Pizza 4 quesos,2023-06-23 23:03:45,2023-06-23 23:17:23,finalizado
416,1,2,veterinaria,biociencias,22.05,Comida,Poke bowl,2023-02-05 11:23:50,2023-02-05 11:45:48,finalizado
417,1,2,medicina,medicina,20.41,Comida,Sushi,2023-04-18 12:55:41,2023-04-18 12:55:41,finalizado
418,1,2,economia,traduccion,23.36,Comida,Tarta de manzana,2023-02-27 20:25:01,2023-02-27 21:18:33,activo
419,1,2,economia,medicina,18.84,Comida,Sándwich de pollo,2023-04-23 05:18:55,2023-04-23 05:18:55,activo
420,1,2,biociencias,ingenieria,22.9,Comida,Ramen,2023-04-05 08:31:32,2023-04-05 09:44:15,finalizado
421,1,2,ingenieria,economia,5.05,Comida,Sándwich de pollo,2023-03-16 20:04:02,2023-03-16 23:35:47,finalizado
422,1,2,economia,psicologia,8.79,Tienda,Botella de agua,2023-05-01 00:37:36,2023-05-01 18:16:03,finalizado
423,1,2,psicologia,filosofia,23.32,Comida,Sopa de miso,2023-02-18 19:37:45,2023-02-18 20:11:37,espera
424,1,2,medicina,economia,17.14,Comida,Albóndigas,2023-08-25 23:21:15,2023-08-26 00:05:11,activo
425,1,2,veterinaria,medicina,17.1,Comida,Fish and chips,2023-05-18 08:48:30,2023-05-18 11:28:47,finalizado
426,1,2,traduccion,psicologia,15.19,Comida,Tortilla española,2023-10-21 20:25:42,2023-10-21 21:19:01,finalizado
427,1,2,ingenieria,doctorado,7.69,Comida,Pasta carbonara,2023-04-04 21:21:20,2023-04-04 22:01:15,activo
